year,month,day,amplitude,phase,RMM1,RMM2
2000,9,13,1.26434,1,-1.24268,-0.23305
2000,9,14,1.1271501,1,-1.04679,-0.41795999
2000,9,15,1.19609,2,-0.82691997,-0.8642
2000,9,16,1.24763,2,-0.81620002,-0.94361001
2000,9,17,1.33595,1,-0.96902001,-0.91965002
2000,9,18,1.41335,1,-1.05872,-0.93629998
2000,9,19,1.46797,2,-1.01205,-1.0633399
2000,9,20,1.38974,2,-0.87652999,-1.07846
2000,9,21,1.1732301,2,-0.81476003,-0.84417999
2000,9,22,1.12559,1,-0.87278998,-0.71077001
2000,9,23,1.01246,1,-0.76727998,-0.66057003
2000,9,24,0.841847,2,-0.45918,-0.70559001
2000,9,25,0.68989497,2,-0.47042,-0.50463003
2000,9,26,0.614968,1,-0.43904001,-0.43061
2000,9,27,0.75966299,1,-0.59428,-0.47319999
2000,9,28,1.13018,2,-0.72920001,-0.86347002
2000,9,29,1.42575,2,-0.64415997,-1.27193
2000,9,30,1.86975,2,-0.85492998,-1.66285
2000,10,1,1.86134,2,-0.54304999,-1.78036
2000,10,2,1.91767,2,-0.30978999,-1.89248
2000,10,3,1.8078901,3,2.15E-02,-1.80776
2000,10,4,1.6885099,3,0.24821,-1.6701601
2000,10,5,1.74824,3,0.733235,-1.5870399
2000,10,6,1.45095,4,1.02852,-1.02343
2000,10,7,1.34597,4,1.32593,-0.23139
2000,10,8,1.58894,5,1.54799,0.358421
2000,10,9,1.77992,5,1.57907,0.82138902
2000,10,10,1.8753,5,1.59568,0.98516798
2000,10,11,1.76429,5,1.40459,1.0676301
2000,10,12,1.8282501,5,1.47115,1.08547
2000,10,13,1.75451,5,1.50938,0.89447099
2000,10,14,1.7010601,5,1.57557,0.64124298
2000,10,15,1.5864,5,1.48289,0.56364
2000,10,16,1.41283,5,1.37398,0.32904699
2000,10,17,1.53492,5,1.50107,0.32060301
2000,10,18,1.5819,5,1.57311,0.166536
2000,10,19,1.18598,5,1.17808,0.136663
2000,10,20,1.24804,5,1.11493,0.56084901
2000,10,21,1.4615999,5,1.19751,0.83800203
2000,10,22,1.73537,5,1.26378,1.18928
2000,10,23,1.6821899,5,1.21009,1.16852
2000,10,24,1.65385,6,1.03778,1.28773
2000,10,25,1.43582,6,0.69500601,1.2564
2000,10,26,1.4318,6,0.70260799,1.24756
2000,10,27,1.4132299,6,0.61930603,1.27031
2000,10,28,1.33553,6,0.65337098,1.16479
2000,10,29,1.28993,6,0.57680601,1.15378
2000,10,30,1.27185,6,0.207544,1.2548
2000,10,31,1.28433,6,0.14545,1.27606
2000,11,1,1.13551,6,5.79E-02,1.13404
2000,11,2,1.27299,7,-0.28654999,1.24032
2000,11,3,1.58105,7,-0.74513,1.39446
2000,11,4,1.5525,7,-0.81401998,1.32198
2000,11,5,1.39144,7,-0.82451999,1.12084
2000,11,6,1.0841,7,-0.75843,0.774629
2000,11,7,1.10437,8,-0.99168998,0.48596999
2000,11,8,1.34091,8,-1.3016,0.322276
2000,11,9,1.33602,8,-1.3352,4.69E-02
2000,11,10,1.4364001,1,-1.40929,-0.27774
2000,11,11,1.34943,1,-1.29628,-0.37498
2000,11,12,0.787723,1,-0.58465999,-0.52790999
2000,11,13,1.05091,2,-0.34265,-0.99348003
2000,11,14,1.49481,2,-0.13887,-1.48834
2000,11,15,1.8867,2,-0.12144,-1.88278
2000,11,16,2.0775399,2,-4.32E-02,-2.07709
2000,11,17,2.1516399,3,0.22682799,-2.1396501
2000,11,18,2.2857299,3,0.527987,-2.2239201
2000,11,19,2.13855,3,0.842529,-1.96559
2000,11,20,2.1671801,3,1.12833,-1.85028
2000,11,21,2.20278,3,1.12406,-1.89439
2000,11,22,2.08724,3,1.2234,-1.69111
2000,11,23,2.02878,4,1.59229,-1.25721
2000,11,24,2.05282,4,1.84644,-0.89708
2000,11,25,1.76463,4,1.68971,-0.50872999
2000,11,26,1.48469,4,1.46378,-0.24833
2000,11,27,1.52156,5,1.52124,3.16E-02
2000,11,28,1.7690901,4,1.7678,-6.76E-02
2000,11,29,1.81269,4,1.81207,-4.75E-02
2000,11,30,1.7867,5,1.7465,0.37687799
2000,12,1,1.80247,5,1.7033401,0.58952099
2000,12,2,1.6582201,5,1.51618,0.67147201
2000,12,3,1.82981,5,1.51445,1.02696
2000,12,4,1.75868,5,1.40053,1.06372
2000,12,5,1.62878,6,1.11506,1.18725
2000,12,6,1.68855,6,0.99150801,1.3667901
2000,12,7,1.6411901,6,0.78456801,1.44151
2000,12,8,1.5359401,6,0.71907097,1.3572201
2000,12,9,1.44051,6,0.34323701,1.39902
2000,12,10,1.20913,6,7.96E-03,1.2091
2000,12,11,1.24496,7,-0.10489,1.24053
2000,12,12,1.523,7,-0.37806001,1.47533
2000,12,13,1.63184,7,-0.95236999,1.3250999
2000,12,14,1.51913,7,-1.06003,1.08816
2000,12,15,1.24972,8,-1.02762,0.711191
2000,12,16,1.1273299,8,-1.09183,0.28065801
2000,12,17,1.15174,8,-1.1517299,5.42E-03
2000,12,18,0.78167802,1,-0.74851,-0.22527
2000,12,19,0.90125197,2,-0.52701998,-0.73110002
2000,12,20,0.91325301,2,-0.22694001,-0.88461
2000,12,21,0.89817297,3,0.108644,-0.89157999
2000,12,22,0.99744099,3,0.54766899,-0.83363998
2000,12,23,0.83138698,3,0.554654,-0.61931998
2000,12,24,0.78328902,4,0.73576802,-0.26868001
2000,12,25,0.84315801,4,0.78330302,-0.31200999
2000,12,26,0.75660801,4,0.53612798,-0.53386998
2000,12,27,0.59054297,3,0.136099,-0.57464999
2000,12,28,0.66432703,3,5.67E-02,-0.66189998
2000,12,29,0.509911,3,7.92E-02,-0.50371999
2000,12,30,0.37745601,3,0.108478,-0.36153001
2000,12,31,0.552091,3,5.89E-02,-0.54894
2001,1,1,0.80853498,2,-0.19791,-0.78394002
2001,1,2,0.85090399,2,-0.25161999,-0.81285
2001,1,3,0.89683801,2,-0.20506001,-0.87308002
2001,1,4,1.02189,2,-0.29493999,-0.97839999
2001,1,5,1.0024199,2,-0.25461999,-0.96955001
2001,1,6,1.13279,2,-0.33726999,-1.0814199
2001,1,7,1.3536,2,-0.33954,-1.31032
2001,1,8,1.63335,2,-0.19859,-1.62123
2001,1,9,1.76459,3,2.37E-02,-1.76443
2001,1,10,1.7680399,3,0.300937,-1.74224
2001,1,11,1.61393,3,0.63998598,-1.4816099
2001,1,12,1.543,3,0.88009,-1.2674
2001,1,13,1.34654,3,0.83419102,-1.0570199
2001,1,14,1.56012,3,0.93047202,-1.25227
2001,1,15,1.62045,3,0.64670801,-1.48581
2001,1,16,1.62571,3,4.31E-03,-1.6257
2001,1,17,1.548,2,-0.6178,-1.4193701
2001,1,18,1.67721,2,-0.63686001,-1.55159
2001,1,19,1.95421,2,-0.84201998,-1.7635
2001,1,20,2.35799,2,-0.98861998,-2.1407299
2001,1,21,2.49944,2,-0.47911,-2.4531
2001,1,22,2.7471099,2,-0.12884,-2.7440901
2001,1,23,2.8272099,3,0.35650599,-2.8046401
2001,1,24,2.4704001,3,0.67308497,-2.37694
2001,1,25,2.3317699,3,0.83743298,-2.1762099
2001,1,26,2.6761,3,0.87496001,-2.5290201
2001,1,27,2.4583499,3,0.85511601,-2.3048401
2001,1,28,2.5372601,3,0.97572702,-2.34214
2001,1,29,2.43732,3,0.82595497,-2.2931001
2001,1,30,2.0225101,3,0.79951298,-1.85777
2001,1,31,1.846,3,0.70839202,-1.70467
2001,2,1,1.82198,3,0.80240399,-1.63578
2001,2,2,1.9366601,3,1.07772,-1.60909
2001,2,3,2.0488999,3,1.30839,-1.57673
2001,2,4,2.2286,3,1.5537699,-1.59763
2001,2,5,2.3643601,4,1.98131,-1.29019
2001,2,6,2.2636499,4,2.0304301,-1.00073
2001,2,7,1.85118,4,1.74218,-0.62582999
2001,2,8,1.78458,4,1.77641,-0.17061999
2001,2,9,2.0587001,5,2.0462201,0.22635099
2001,2,10,2.2117801,5,2.12444,0.61541998
2001,2,11,2.2604401,5,2.0329199,0.98836201
2001,2,12,2.42012,5,1.90864,1.48799
2001,2,13,2.6503899,5,2.0083499,1.72948
2001,2,14,2.6000099,6,1.64086,2.01683
2001,2,15,2.47563,6,1.08549,2.2249601
2001,2,16,2.4181399,6,0.48750001,2.36849
2001,2,17,2.4431801,6,0.388877,2.41203
2001,2,18,2.5824299,6,0.62234801,2.50632
2001,2,19,2.4653399,6,0.88390499,2.30144
2001,2,20,2.3031399,6,0.73983699,2.1810801
2001,2,21,2.4509499,6,0.77332699,2.3257501
2001,2,22,2.46264,6,0.44600999,2.4219201
2001,2,23,2.57885,6,0.335592,2.5569301
2001,2,24,2.4765,6,0.19832601,2.46854
2001,2,25,2.50525,7,-0.17211001,2.49933
2001,2,26,2.5955901,7,-0.63937998,2.51561
2001,2,27,2.5650001,7,-0.99931002,2.36233
2001,2,28,2.3462999,7,-1.24909,1.9861701
2001,3,1,2.21679,7,-1.47984,1.65052
2001,3,2,1.8533,8,-1.35748,1.26173
2001,3,3,1.62609,8,-1.24751,1.04302
2001,3,4,1.39256,7,-0.97233999,0.99688601
2001,3,5,0.85733902,7,-0.39032999,0.76332998
2001,3,6,0.72128499,7,-3.27E-02,0.72054499
2001,3,7,0.54465002,6,0.148248,0.52408701
2001,3,8,0.32382801,5,0.28195399,0.15927
2001,3,9,0.38509199,3,0.121669,-0.36537001
2001,3,10,0.589463,3,4.11E-02,-0.58802003
2001,3,11,0.56053197,3,0.23327599,-0.50967997
2001,3,12,0.43792799,4,0.43784499,-8.53E-03
2001,3,13,0.49998,6,0.32841301,0.376995
2001,3,14,0.57692099,6,5.58E-02,0.57421398
2001,3,15,0.57145798,7,-0.27636001,0.50019097
2001,3,16,0.31095001,7,-5.70E-02,0.30567399
2001,3,17,0.15746599,6,2.56E-02,0.155369
2001,3,18,0.17469101,7,-0.10511,0.13953
2001,3,19,0.35591301,8,-0.32372001,0.14791501
2001,3,20,0.387932,8,-0.35617,0.153726
2001,3,21,0.32263899,6,0.17555501,0.27069601
2001,3,22,0.22031,5,0.170496,0.13952599
2001,3,23,0.161993,5,0.121575,0.107057
2001,3,24,0.175384,5,0.170717,4.02E-02
2001,3,25,0.291731,5,0.260153,0.13201299
2001,3,26,0.163048,4,0.131079,-9.70E-02
2001,3,27,0.35287699,2,-1.87E-02,-0.35238001
2001,3,28,0.45153299,2,-0.23917,-0.38299
2001,3,29,0.56674999,2,-0.12413,-0.55299002
2001,3,30,0.82187301,2,-0.28163999,-0.77210999
2001,3,31,0.77872503,2,-0.28650001,-0.72411001
2001,4,1,0.82563001,2,-0.52998,-0.63308001
2001,4,2,0.95006001,2,-0.59353,-0.74184
2001,4,3,0.73415202,2,-0.28582001,-0.67623001
2001,4,4,0.59217203,3,4.80E-02,-0.59021997
2001,4,5,0.76664001,3,0.228209,-0.73189002
2001,4,6,0.62782699,3,0.28166801,-0.56110001
2001,4,7,0.62057698,4,0.51091999,-0.35224
2001,4,8,0.76517802,4,0.62823403,-0.43683001
2001,4,9,0.69922203,4,0.583992,-0.38453001
2001,4,10,0.48231301,3,0.31888199,-0.36186001
2001,4,11,0.104243,2,-7.36E-02,-7.38E-02
2001,4,12,0.30360401,8,-0.30355,5.45E-03
2001,4,13,0.52054203,1,-0.51389998,-8.29E-02
2001,4,14,0.94309199,8,-0.91017997,0.246967
2001,4,15,1.06608,8,-0.97637999,0.42801899
2001,4,16,0.959261,8,-0.88739997,0.36429101
2001,4,17,0.52463698,8,-0.50073999,0.156534
2001,4,18,0.57464302,8,-0.50212002,0.27944201
2001,4,19,0.33724201,8,-0.31342,0.124492
2001,4,20,0.28518799,8,-0.26216,0.112273
2001,4,21,0.106619,4,0.101319,-3.32E-02
2001,4,22,0.530819,4,0.427239,-0.31501999
2001,4,23,0.704014,4,0.52315998,-0.4711
2001,4,24,0.77703398,3,0.51605999,-0.58091998
2001,4,25,0.77490199,4,0.599989,-0.49039999
2001,4,26,1.01834,4,0.87213701,-0.52572
2001,4,27,0.96391797,4,0.89922398,-0.34718001
2001,4,28,1.13253,4,1.08839,-0.31312001
2001,4,29,1.01159,4,0.98698801,-0.22175001
2001,4,30,0.87429202,4,0.874291,-1.77E-03
2001,5,1,0.77259803,5,0.74031299,0.221008
2001,5,2,0.83396298,5,0.731341,0.400794
2001,5,3,0.696675,6,0.36999699,0.590303
2001,5,4,0.87167603,6,0.34537199,0.80033499
2001,5,5,0.95996797,6,0.14493901,0.94896299
2001,5,6,0.93748403,7,-2.57E-02,0.93713301
2001,5,7,0.99388099,7,-5.26E-02,0.99248701
2001,5,8,1.19744,6,0.179828,1.1838599
2001,5,9,1.58667,6,0.38635501,1.53891
2001,5,10,1.88419,6,0.48385999,1.82101
2001,5,11,1.87342,6,0.58248103,1.78056
2001,5,12,1.69401,6,0.49809599,1.61912
2001,5,13,1.67772,6,0.34362799,1.64215
2001,5,14,1.39252,6,1.83E-02,1.3924
2001,5,15,1.20103,7,-0.27880999,1.16822
2001,5,16,1.14412,7,-0.5575,0.99910301
2001,5,17,1.40519,8,-1.01421,0.97259402
2001,5,18,1.79217,8,-1.47853,1.01283
2001,5,19,2.1566401,8,-1.74684,1.26477
2001,5,20,2.3524001,8,-1.95614,1.30663
2001,5,21,2.47281,8,-2.0573399,1.37193
2001,5,22,2.3568599,8,-2.0683,1.13001
2001,5,23,2.28315,8,-2.0724499,0.95799601
2001,5,24,1.80311,8,-1.74849,0.44043499
2001,5,25,1.49913,1,-1.4536901,-0.36629
2001,5,26,1.4920501,1,-1.34921,-0.63704997
2001,5,27,1.6240799,1,-1.42892,-0.7719
2001,5,28,1.59728,1,-1.40756,-0.75505
2001,5,29,1.60235,1,-1.3185,-0.91053998
2001,5,30,1.79057,1,-1.49701,-0.9824
2001,5,31,1.69134,1,-1.3730201,-0.98765999
2001,6,1,1.99591,1,-1.41968,-1.40291
2001,6,2,2.03247,2,-1.36115,-1.50937
2001,6,3,1.69305,2,-1.06224,-1.31836
2001,6,4,1.41897,2,-0.44088,-1.34874
2001,6,5,1.2858599,2,-8.29E-02,-1.28318
2001,6,6,1.35018,2,-9.15E-02,-1.34708
2001,6,7,1.1587501,2,-0.29815,-1.11973
2001,6,8,0.88618898,2,-2.04E-02,-0.88595003
2001,6,9,0.86695802,3,0.15962499,-0.85214001
2001,6,10,0.82934898,3,0.297701,-0.77407998
2001,6,11,0.611848,3,0.15326799,-0.59233999
2001,6,12,0.257976,2,-3.92E-02,-0.25497001
2001,6,13,7.73E-02,8,-6.04E-02,4.82E-02
2001,6,14,0.26931101,5,0.235017,0.131512
2001,6,15,0.384435,5,0.35719201,0.142141
2001,6,16,0.31813699,5,0.29899299,0.108695
2001,6,17,0.488857,6,0.33602101,0.35506499
2001,6,18,0.206277,6,7.17E-02,0.193418
2001,6,19,4.51E-02,5,4.38E-02,1.09E-02
2001,6,20,0.243077,4,0.221001,-0.10122
2001,6,21,0.42171499,4,0.41576001,-7.06E-02
2001,6,22,0.50616699,4,0.43339801,-0.26148
2001,6,23,0.25361899,4,0.195077,-0.16207001
2001,6,24,0.40895301,5,0.40850499,1.91E-02
2001,6,25,0.681288,5,0.56938601,0.37410301
2001,6,26,0.90705103,5,0.77253401,0.47532299
2001,6,27,1.34343,6,0.944251,0.95561701
2001,6,28,1.45625,6,0.99216598,1.06596
2001,6,29,1.42219,6,0.84042299,1.1473
2001,6,30,1.5619,6,0.45528099,1.4940701
2001,7,1,1.633,6,0.495249,1.55609
2001,7,2,2.0594399,6,0.64038599,1.95735
2001,7,3,2.15955,6,0.35501301,2.1301701
2001,7,4,2.0215499,7,-0.24617,2.00651
2001,7,5,1.69213,7,-0.6117,1.57769
2001,7,6,1.69433,7,-0.90812999,1.4304
2001,7,7,1.65124,7,-0.95235002,1.34893
2001,7,8,1.42158,7,-0.76490003,1.1982501
2001,7,9,1.28432,7,-0.70089,1.07621
2001,7,10,1.41204,7,-0.90240997,1.08605
2001,7,11,1.29585,8,-1.01641,0.80382699
2001,7,12,1.4256001,8,-1.28715,0.61285901
2001,7,13,1.56833,8,-1.43985,0.62168801
2001,7,14,1.69932,8,-1.64489,0.42662501
2001,7,15,1.7009799,8,-1.6914001,0.180291
2001,7,16,1.79287,1,-1.78936,-0.1121
2001,7,17,1.76447,1,-1.7630301,-7.13E-02
2001,7,18,1.58671,1,-1.57819,-0.16425
2001,7,19,1.28859,1,-1.28342,-0.11534
2001,7,20,1.31033,1,-1.30284,-0.1399
2001,7,21,1.42681,1,-1.3442,-0.47843999
2001,7,22,1.5195,1,-1.34561,-0.70585001
2001,7,23,1.59305,1,-1.2911299,-0.93314999
2001,7,24,1.6461,2,-1.02178,-1.29059
2001,7,25,1.71726,2,-1.08002,-1.33512
2001,7,26,1.43994,2,-0.91169,-1.11456
2001,7,27,1.0346,2,-0.46577999,-0.92382002
2001,7,28,1.21912,2,-0.27529001,-1.1876301
2001,7,29,0.92679101,2,-0.14373,-0.91557997
2001,7,30,0.795793,2,-0.15121,-0.78130001
2001,7,31,0.47660899,3,3.74E-02,-0.47514001
2001,8,1,0.49158901,3,0.210256,-0.44435999
2001,8,2,0.87143099,3,0.56810999,-0.66079003
2001,8,3,1.21596,3,0.75348997,-0.95436001
2001,8,4,1.18389,3,0.78069901,-0.88999999
2001,8,5,1.30884,3,0.92132503,-0.92964
2001,8,6,1.45495,4,1.27959,-0.69247001
2001,8,7,1.2180901,4,1.16354,-0.36043
2001,8,8,1.19628,4,1.17866,-0.20455
2001,8,9,1.0957299,4,1.09544,-2.53E-02
2001,8,10,1.13379,5,1.12793,0.115104
2001,8,11,1.43357,5,1.3854899,0.36816701
2001,8,12,1.6367199,5,1.55292,0.51698703
2001,8,13,1.92533,5,1.74589,0.81165498
2001,8,14,2.1136799,5,1.8112299,1.08953
2001,8,15,2.1080501,5,1.54939,1.42942
2001,8,16,2.0924201,6,1.28229,1.65346
2001,8,17,2.0430901,6,1.1604199,1.68156
2001,8,18,2.1459301,6,0.66014302,2.0418701
2001,8,19,1.82347,6,0.36837199,1.78587
2001,8,20,1.65201,7,-0.12079,1.64759
2001,8,21,1.72755,7,-0.69936001,1.5796601
2001,8,22,1.83858,7,-0.94926,1.5745699
2001,8,23,1.8361599,7,-1.01388,1.5308599
2001,8,24,1.44092,7,-0.96104002,1.0736099
2001,8,25,1.46009,7,-0.98049003,1.08191
2001,8,26,1.19954,7,-0.62707001,1.02258
2001,8,27,0.89550799,7,-0.435,0.78275597
2001,8,28,0.865753,7,-0.37079,0.78233403
2001,8,29,0.76447302,7,-0.2499,0.72247398
2001,8,30,0.62731498,7,-0.13797,0.61195397
2001,8,31,0.509597,6,6.37E-02,0.50559902
2001,9,1,0.429746,7,-0.12953,0.40976
2001,9,2,0.48068699,7,-0.22708,0.423666
2001,9,3,0.59883797,8,-0.49127001,0.34243
2001,9,4,0.77586901,8,-0.68987,0.355037
2001,9,5,0.95801598,8,-0.94964999,0.126298
2001,9,6,1.19143,1,-1.18653,-0.10794
2001,9,7,1.25406,8,-1.25394,1.71E-02
2001,9,8,1.2460099,1,-1.2305501,-0.19564
2001,9,9,1.02584,1,-1,-0.2288
2001,9,10,0.99728203,1,-0.82476997,-0.56066
2001,9,11,1.0692,1,-0.82984,-0.67421001
2001,9,12,1.2825,2,-0.89780998,-0.91583002
2001,9,13,1.28702,2,-0.82450998,-0.98822999
2001,9,14,1.42573,2,-0.94782001,-1.06505
2001,9,15,1.49576,1,-1.10773,-1.0051
2001,9,16,1.53457,2,-1.00801,-1.15707
2001,9,17,1.49459,2,-0.80808997,-1.25729
2001,9,18,1.48419,2,-0.71366,-1.30135
2001,9,19,1.21173,2,-0.36858001,-1.15431
2001,9,20,0.95479602,2,-0.24708,-0.92227
2001,9,21,1.02074,2,-0.21302,-0.99826002
2001,9,22,1.0865901,2,-0.36673999,-1.02282
2001,9,23,1.07956,2,-0.21949001,-1.0570101
2001,9,24,1.0962,2,-0.37053001,-1.03167
2001,9,25,1.12582,2,-0.36579001,-1.06473
2001,9,26,1.54379,2,-0.16869999,-1.5345401
2001,9,27,1.77106,2,-0.10897,-1.7677
2001,9,28,1.91695,2,-0.13031,-1.91251
2001,9,29,1.9170001,3,8.90E-02,-1.91494
2001,9,30,1.7884001,3,0.60996503,-1.68117
2001,10,1,1.78701,3,0.93948001,-1.52012
2001,10,2,1.54627,3,0.96082997,-1.2115099
2001,10,3,1.61248,4,1.3396699,-0.89743
2001,10,4,1.57231,4,1.42445,-0.66565001
2001,10,5,1.68633,4,1.61668,-0.47964999
2001,10,6,1.70293,4,1.70279,-2.13E-02
2001,10,7,1.76675,5,1.7029999,0.47030801
2001,10,8,1.81376,5,1.56928,0.90943998
2001,10,9,1.37798,5,1.04413,0.899239
2001,10,10,1.3889,6,0.57030201,1.26642
2001,10,11,1.45981,6,0.212584,1.44425
2001,10,12,1.43391,6,8.59E-04,1.43391
2001,10,13,1.4209599,7,-0.16828001,1.41096
2001,10,14,1.29291,7,-0.24735001,1.26903
2001,10,15,1.068,7,-0.17416,1.05371
2001,10,16,0.788513,7,-0.17607,0.76860398
2001,10,17,0.82432902,7,-3.34E-02,0.82365102
2001,10,18,0.75098801,6,2.07E-02,0.75070202
2001,10,19,0.963557,7,-0.42884001,0.86286801
2001,10,20,1.21529,7,-0.79982001,0.91499799
2001,10,21,1.131,8,-0.89082003,0.69685298
2001,10,22,1.2189699,8,-1.01107,0.680906
2001,10,23,1.28787,8,-1.16116,0.55707598
2001,10,24,1.36545,8,-1.11745,0.78470099
2001,10,25,1.17431,8,-1.04128,0.54289597
2001,10,26,1.13521,8,-1.07424,0.36701301
2001,10,27,1.06863,1,-1.05274,-0.18358
2001,10,28,1.40767,2,-0.98773998,-1.00295
2001,10,29,1.846,2,-0.95839,-1.57772
2001,10,30,1.82128,2,-0.58473998,-1.72486
2001,10,31,1.61282,2,-0.21233,-1.59878
2001,11,1,1.55611,3,0.175835,-1.54614
2001,11,2,1.16686,3,0.37714601,-1.10423
2001,11,3,0.835886,3,0.423908,-0.72042
2001,11,4,0.97777301,3,0.413809,-0.88589001
2001,11,5,0.93615699,3,0.47981501,-0.80385
2001,11,6,0.82940203,3,0.45873001,-0.69099998
2001,11,7,0.84955901,3,0.56725699,-0.63243002
2001,11,8,1.01674,4,0.82757002,-0.59065998
2001,11,9,1.10806,4,0.98064798,-0.51586002
2001,11,10,1.2314,4,1.17926,-0.35453999
2001,11,11,1.01324,4,0.97210699,-0.28575999
2001,11,12,0.63960999,4,0.53997999,-0.34281999
2001,11,13,0.83955401,3,0.513363,-0.66430998
2001,11,14,0.839899,3,0.31241301,-0.77963001
2001,11,15,0.87974501,3,0.52138799,-0.70858997
2001,11,16,0.95002902,4,0.72793001,-0.61047
2001,11,17,1.08902,4,0.988693,-0.45657
2001,11,18,0.99339902,4,0.929196,-0.35133001
2001,11,19,1.00287,4,0.95313299,-0.31189001
2001,11,20,0.956222,4,0.953942,-6.60E-02
2001,11,21,1.16228,5,1.1025,0.36795199
2001,11,22,1.10623,5,0.92470902,0.607171
2001,11,23,1.07336,6,0.626432,0.87160403
2001,11,24,0.89363998,6,0.20305,0.87026602
2001,11,25,0.85097301,6,9.69E-04,0.85097301
2001,11,26,1.03721,7,-0.27779001,0.999322
2001,11,27,1.17746,7,-0.41099,1.1034
2001,11,28,0.87932098,7,-0.30203,0.82582301
2001,11,29,0.64386302,7,-5.70E-02,0.641339
2001,11,30,0.30725801,6,6.58E-02,0.300138
2001,12,1,0.48759499,5,0.46206501,0.155706
2001,12,2,0.73812801,5,0.70415002,0.22137401
2001,12,3,1.0149,5,0.94701803,0.36492401
2001,12,4,1.49226,5,1.40607,0.499805
2001,12,5,1.74038,5,1.5394,0.81189299
2001,12,6,2.0488801,5,1.73436,1.09083
2001,12,7,1.9102499,5,1.4906501,1.19458
2001,12,8,1.84004,6,1.26843,1.33298
2001,12,9,1.93756,6,1.06086,1.62133
2001,12,10,2.1886599,6,0.96962398,1.96216
2001,12,11,2.28827,6,0.53310901,2.2253001
2001,12,12,1.90469,7,-0.13155,1.90014
2001,12,13,1.69045,7,-0.53865999,1.60234
2001,12,14,1.59218,7,-0.76471001,1.39652
2001,12,15,1.7083499,7,-0.41066,1.65826
2001,12,16,1.86149,7,-0.64021999,1.74793
2001,12,17,1.9084001,7,-0.75307,1.75353
2001,12,18,1.94976,7,-1.04063,1.64884
2001,12,19,2.0825701,7,-1.31252,1.61691
2001,12,20,1.77872,7,-1.21667,1.2975301
2001,12,21,1.61522,8,-1.3215899,0.92862099
2001,12,22,1.61596,8,-1.4181499,0.77470702
2001,12,23,1.65086,8,-1.31022,1.00432
2001,12,24,1.78052,8,-1.3016,1.21495
2001,12,25,1.73642,8,-1.2591,1.19575
2001,12,26,1.9355299,7,-1.29083,1.44223
2001,12,27,2.1632199,7,-1.38495,1.66176
2001,12,28,2.0434501,7,-1.33354,1.54834
2001,12,29,1.77075,7,-1.21172,1.29123
2001,12,30,1.4232399,7,-0.85452002,1.13816
2001,12,31,1.43321,7,-0.72587001,1.2358
2002,1,1,1.58535,7,-0.83818001,1.34566
2002,1,2,1.40231,7,-0.84723997,1.11743
2002,1,3,1.29601,7,-0.90908998,0.92368501
2002,1,4,1.00971,8,-0.71458,0.71336198
2002,1,5,0.649468,8,-0.61879998,0.19721401
2002,1,6,0.91688597,8,-0.91465998,6.39E-02
2002,1,7,1.10051,8,-1.0879101,0.166058
2002,1,8,1.25625,8,-1.23525,0.228707
2002,1,9,1.3314101,8,-1.3311501,2.59E-02
2002,1,10,1.14426,1,-1.14323,-4.84E-02
2002,1,11,1.01352,1,-0.95055002,-0.35168999
2002,1,12,1.30964,2,-0.91861999,-0.93344003
2002,1,13,1.67377,2,-1.02359,-1.32429
2002,1,14,1.86201,2,-0.96701002,-1.59121
2002,1,15,2.01243,2,-0.81199002,-1.8413399
2002,1,16,1.79296,2,-0.70622998,-1.64801
2002,1,17,1.77609,2,-0.41036001,-1.72804
2002,1,18,2.0416999,2,-0.22596,-2.02916
2002,1,19,2.3101201,2,-0.38981,-2.277
2002,1,20,2.5590799,2,-0.19295,-2.5518
2002,1,21,2.7650101,3,0.298309,-2.7488699
2002,1,22,2.89907,3,0.55151802,-2.8461299
2002,1,23,2.9110899,3,0.735376,-2.81668
2002,1,24,2.7788,3,1.1566499,-2.5266399
2002,1,25,2.6131799,3,1.6408499,-2.0337901
2002,1,26,2.08496,4,1.69032,-1.2206
2002,1,27,2.00121,4,1.8727601,-0.70543998
2002,1,28,1.5249799,4,1.49891,-0.28079
2002,1,29,1.08253,5,1.07884,8.94E-02
2002,1,30,0.91178298,5,0.79615998,0.44438401
2002,1,31,1.07933,6,0.62818402,0.87768298
2002,2,1,0.98965698,6,0.53832102,0.83043998
2002,2,2,0.98369801,6,0.51809001,0.83620799
2002,2,3,0.471365,5,0.43014199,0.192774
2002,2,4,0.54910803,5,0.54268301,8.38E-02
2002,2,5,0.63176799,4,0.62640101,-8.22E-02
2002,2,6,0.812913,4,0.792467,-0.18117
2002,2,7,0.98911399,5,0.98060602,0.12945201
2002,2,8,1.27648,5,1.17487,0.499093
2002,2,9,1.25128,5,1.0906399,0.61336201
2002,2,10,1.23602,5,1.10241,0.55895603
2002,2,11,1.07295,5,0.90769798,0.572097
2002,2,12,0.70958602,6,0.425632,0.56775898
2002,2,13,0.38984001,6,7.86E-02,0.38182601
2002,2,14,0.391774,7,-5.90E-02,0.38730499
2002,2,15,0.255963,5,0.210289,0.14593101
2002,2,16,0.71830201,5,0.70766097,0.123183
2002,2,17,1.29496,5,1.27684,0.21592
2002,2,18,1.3439,5,1.3068,0.31360501
2002,2,19,1.50921,5,1.38313,0.60387701
2002,2,20,1.35241,5,1.1289999,0.744555
2002,2,21,1.33889,6,0.91162401,0.98060203
2002,2,22,1.50273,6,0.25560901,1.48083
