year,month,day,PCx,PCy,phase,Amp(nrm),Amp(non-nrm)
1982,12,31,-0.496,0.852,3,0.985,291.7
1983,1,1,-0.556,0.794,3,0.969,284.7
1983,1,2,-0.597,0.721,3,0.936,272.7
1983,1,3,-0.619,0.636,3,0.887,256.3
1983,1,4,-0.622,0.541,4,0.825,236.1
1983,1,5,-0.608,0.441,4,0.751,213
1983,1,6,-0.577,0.339,4,0.669,187.9
1983,1,7,-0.533,0.237,4,0.583,162
1983,1,8,-0.478,0.138,4,0.497,136.7
1983,1,9,-0.414,0.044,4,0.417,113.6
1983,1,10,-0.346,-0.043,5,0.349,95.1
1983,1,11,-0.275,-0.122,5,0.301,83.7
1983,1,12,-0.205,-0.193,5,0.282,81.1
1983,1,13,-0.138,-0.256,6,0.291,86.4
1983,1,14,-0.076,-0.31,6,0.32,96.5
1983,1,15,-0.02,-0.357,6,0.357,108.4
1983,1,16,0.03,-0.396,7,0.397,120.4
1983,1,17,0.071,-0.428,7,0.434,131.5
1983,1,18,0.106,-0.455,7,0.467,141.2
1983,1,19,0.133,-0.477,7,0.495,149.3
1983,1,20,0.154,-0.495,7,0.518,156
1983,1,21,0.169,-0.509,7,0.536,161.2
1983,1,22,0.18,-0.519,7,0.55,165.2
1983,1,23,0.188,-0.527,7,0.559,168
1983,1,24,0.195,-0.531,7,0.565,169.7
1983,1,25,0.2,-0.531,7,0.568,170.3
1983,1,26,0.205,-0.528,7,0.566,169.7
1983,1,27,0.211,-0.52,7,0.561,168
1983,1,28,0.217,-0.507,7,0.552,165
1983,1,29,0.225,-0.489,7,0.538,160.6
1983,1,30,0.232,-0.465,7,0.52,154.7
1983,1,31,0.24,-0.434,7,0.496,147.2
1983,2,1,0.248,-0.397,7,0.468,138.1
1983,2,2,0.254,-0.353,7,0.434,127.4
1983,2,3,0.257,-0.302,7,0.396,115.3
1983,2,4,0.257,-0.245,8,0.355,102.1
1983,2,5,0.252,-0.183,8,0.311,88.2
1983,2,6,0.241,-0.116,8,0.268,74.5
1983,2,7,0.224,-0.046,8,0.229,62.6
1983,2,8,0.2,0.026,1,0.201,54.9
1983,2,9,0.168,0.098,1,0.194,54.5
1983,2,10,0.128,0.168,2,0.211,61.8
1983,2,11,0.081,0.235,2,0.248,74.5
1983,2,12,0.027,0.295,2,0.297,90
1983,2,13,-0.032,0.349,3,0.35,106.2
1983,2,14,-0.096,0.393,3,0.404,122
1983,2,15,-0.162,0.426,3,0.455,136.6
1983,2,16,-0.23,0.446,3,0.502,149.3
1983,2,17,-0.296,0.454,3,0.542,159.7
1983,2,18,-0.359,0.448,3,0.574,167.4
1983,2,19,-0.416,0.427,3,0.596,172.2
1983,2,20,-0.465,0.393,4,0.609,174.1
1983,2,21,-0.505,0.346,4,0.612,173
1983,2,22,-0.532,0.287,4,0.605,169.2
1983,2,23,-0.547,0.218,4,0.589,163
1983,2,24,-0.547,0.141,4,0.565,155
1983,2,25,-0.532,0.058,4,0.535,146.1
1983,2,26,-0.503,-0.028,5,0.503,137.2
1983,2,27,-0.458,-0.114,5,0.472,129.5
1983,2,28,-0.4,-0.197,5,0.446,124.3
1983,3,1,-0.33,-0.274,5,0.429,122.5
1983,3,2,-0.249,-0.344,6,0.425,124.5
1983,3,3,-0.161,-0.403,6,0.434,129.9
1983,3,4,-0.068,-0.449,6,0.454,137.5
1983,3,5,0.028,-0.481,7,0.482,146.2
1983,3,6,0.123,-0.498,7,0.513,154.8
1983,3,7,0.214,-0.498,7,0.543,162.2
1983,3,8,0.299,-0.484,7,0.569,167.9
1983,3,9,0.374,-0.454,7,0.588,171.4
1983,3,10,0.438,-0.41,8,0.6,172.3
1983,3,11,0.488,-0.353,8,0.603,170.8
1983,3,12,0.523,-0.287,8,0.597,167
1983,3,13,0.542,-0.213,8,0.583,161.3
1983,3,14,0.545,-0.135,8,0.561,154
1983,3,15,0.532,-0.055,8,0.535,145.8
1983,3,16,0.503,0.024,1,0.504,137.3
1983,3,17,0.461,0.098,1,0.471,129.1
1983,3,18,0.407,0.165,1,0.439,121.6
1983,3,19,0.342,0.222,1,0.408,115.2
1983,3,20,0.271,0.268,1,0.381,109.8
1983,3,21,0.195,0.299,2,0.357,105.3
1983,3,22,0.119,0.316,2,0.338,101.3
1983,3,23,0.043,0.318,2,0.321,97.3
1983,3,24,-0.027,0.305,3,0.306,92.9
1983,3,25,-0.09,0.277,3,0.292,87.7
1983,3,26,-0.144,0.237,3,0.277,81.8
1983,3,27,-0.185,0.185,3,0.261,75.4
1983,3,28,-0.212,0.124,4,0.246,69
1983,3,29,-0.224,0.058,4,0.232,63.6
1983,3,30,-0.221,-0.012,5,0.221,60.3
1983,3,31,-0.202,-0.082,5,0.218,60.4
1983,4,1,-0.168,-0.148,5,0.224,64.1
1983,4,2,-0.12,-0.207,6,0.239,70.9
1983,4,3,-0.059,-0.258,6,0.264,79.9
1983,4,4,0.012,-0.296,7,0.296,89.9
1983,4,5,0.091,-0.32,7,0.333,100.3
1983,4,6,0.174,-0.329,7,0.372,110.4
1983,4,7,0.258,-0.32,7,0.411,120
1983,4,8,0.341,-0.295,8,0.451,129
1983,4,9,0.418,-0.253,8,0.489,137.4
1983,4,10,0.486,-0.195,8,0.524,145.2
1983,4,11,0.543,-0.124,8,0.557,152.5
1983,4,12,0.584,-0.041,8,0.585,159.6
1983,4,13,0.608,0.05,1,0.61,166.4
1983,4,14,0.613,0.147,1,0.631,173
1983,4,15,0.599,0.245,1,0.647,179.2
1983,4,16,0.563,0.34,1,0.658,185
1983,4,17,0.507,0.43,1,0.665,190.1
1983,4,18,0.432,0.51,2,0.668,194.4
1983,4,19,0.339,0.576,2,0.668,197.7
1983,4,20,0.232,0.625,2,0.667,200.1
1983,4,21,0.113,0.656,2,0.666,201.6
1983,4,22,-0.014,0.667,3,0.667,202.4
1983,4,23,-0.144,0.655,3,0.671,202.8
1983,4,24,-0.273,0.623,3,0.68,203.2
1983,4,25,-0.396,0.57,3,0.693,203.8
1983,4,26,-0.508,0.497,4,0.711,204.9
1983,4,27,-0.607,0.409,4,0.731,206.6
1983,4,28,-0.686,0.307,4,0.752,208.9
1983,4,29,-0.744,0.196,4,0.77,211.4
1983,4,30,-0.779,0.081,4,0.783,213.6
1983,5,1,-0.788,-0.035,5,0.789,215
1983,5,2,-0.772,-0.146,5,0.786,215
1983,5,3,-0.732,-0.248,5,0.773,213.1
1983,5,4,-0.669,-0.337,5,0.749,209.1
1983,5,5,-0.587,-0.41,5,0.716,202.7
1983,5,6,-0.49,-0.463,5,0.674,193.8
1983,5,7,-0.381,-0.496,6,0.625,182.9
1983,5,8,-0.266,-0.507,6,0.573,170.1
1983,5,9,-0.15,-0.497,6,0.519,156.3
1983,5,10,-0.039,-0.467,6,0.468,142.1
1983,5,11,0.063,-0.419,7,0.424,128.5
1983,5,12,0.152,-0.358,7,0.389,116.2
1983,5,13,0.224,-0.286,7,0.363,106.1
1983,5,14,0.277,-0.209,8,0.347,98.5
1983,5,15,0.31,-0.131,8,0.336,93.2
1983,5,16,0.322,-0.057,8,0.327,89.5
1983,5,17,0.316,0.009,1,0.316,86.1
1983,5,18,0.294,0.063,1,0.3,82.2
1983,5,19,0.259,0.1,1,0.277,76.7
1983,5,20,0.215,0.121,1,0.247,69.2
1983,5,21,0.169,0.122,1,0.209,59.1
1983,5,22,0.125,0.105,1,0.163,46.7
1983,5,23,0.088,0.071,1,0.113,32.3
1983,5,24,0.064,0.023,1,0.068,18.8
1983,5,25,0.056,-0.036,8,0.067,18.9
1983,5,26,0.068,-0.102,7,0.123,36.1
1983,5,27,0.102,-0.168,7,0.196,58
1983,5,28,0.157,-0.23,7,0.278,81.8
1983,5,29,0.233,-0.281,7,0.365,106.3
1983,5,30,0.327,-0.317,8,0.455,131.1
1983,5,31,0.434,-0.333,8,0.547,155.6
1983,6,1,0.55,-0.325,8,0.639,179.4
1983,6,2,0.667,-0.291,8,0.728,202.2
1983,6,3,0.779,-0.23,8,0.812,223.4
1983,6,4,0.877,-0.142,8,0.889,242.9
1983,6,5,0.955,-0.03,8,0.955,260.3
1983,6,6,1.005,0.104,1,1.01,275.5
1983,6,7,1.02,0.253,1,1.051,288.4
1983,6,8,0.998,0.412,1,1.079,299.2
1983,6,9,0.933,0.574,1,1.096,308.2
1983,6,10,0.826,0.73,1,1.103,316
1983,6,11,0.678,0.873,2,1.106,323.2
1983,6,12,0.492,0.996,2,1.111,330.7
1983,6,13,0.272,1.091,2,1.124,339.4
1983,6,14,0.026,1.152,2,1.152,349.8
1983,6,15,-0.237,1.174,3,1.198,362.3
1983,6,16,-0.507,1.155,3,1.262,377
1983,6,17,-0.774,1.093,3,1.34,393.3
1983,6,18,-1.027,0.989,4,1.426,410.6
1983,6,19,-1.256,0.846,4,1.514,427.8
1983,6,20,-1.45,0.667,4,1.596,443.8
1983,6,21,-1.6,0.46,4,1.665,457.8
1983,6,22,-1.701,0.231,4,1.717,468.7
1983,6,23,-1.748,-0.012,5,1.748,476.1
1983,6,24,-1.737,-0.258,5,1.756,479.7
1983,6,25,-1.67,-0.498,5,1.743,479.4
1983,6,26,-1.548,-0.724,5,1.709,475.7
1983,6,27,-1.377,-0.927,5,1.66,469
1983,6,28,-1.163,-1.1,5,1.601,460.3
1983,6,29,-0.916,-1.235,6,1.538,450.4
1983,6,30,-0.645,-1.329,6,1.477,440.1
1983,7,1,-0.361,-1.379,6,1.426,430.2
1983,7,2,-0.075,-1.385,6,1.387,421
1983,7,3,0.2,-1.347,7,1.361,412.5
1983,7,4,0.455,-1.268,7,1.347,404.3
1983,7,5,0.68,-1.152,7,1.338,395.9
1983,7,6,0.868,-1.007,7,1.329,386.5
1983,7,7,1.013,-0.838,8,1.314,375.2
1983,7,8,1.11,-0.653,8,1.288,361.5
1983,7,9,1.158,-0.46,8,1.246,345
1983,7,10,1.157,-0.267,8,1.188,325.6
1983,7,11,1.111,-0.082,8,1.114,303.7
1983,7,12,1.024,0.089,1,1.027,280.2
1983,7,13,0.901,0.241,1,0.932,256
1983,7,14,0.749,0.369,1,0.835,232.9
1983,7,15,0.578,0.469,1,0.745,212.5
1983,7,16,0.396,0.541,2,0.671,196.5
1983,7,17,0.211,0.584,2,0.621,186.3
1983,7,18,0.03,0.599,2,0.599,182
1983,7,19,-0.138,0.588,3,0.604,182.4
1983,7,20,-0.288,0.555,3,0.625,185.8
1983,7,21,-0.415,0.503,3,0.652,190.1
1983,7,22,-0.516,0.437,4,0.676,193.4
1983,7,23,-0.589,0.362,4,0.691,194.5
1983,7,24,-0.633,0.282,4,0.693,192.6
1983,7,25,-0.651,0.201,4,0.682,187.6
1983,7,26,-0.645,0.122,4,0.657,179.6
1983,7,27,-0.618,0.049,4,0.62,169
1983,7,28,-0.574,-0.016,5,0.575,156.5
1983,7,29,-0.519,-0.072,5,0.524,143.1
1983,7,30,-0.457,-0.118,5,0.472,129.6
1983,7,31,-0.393,-0.156,5,0.423,117
1983,8,1,-0.331,-0.185,5,0.379,106.3
1983,8,2,-0.276,-0.207,5,0.345,98
1983,8,3,-0.229,-0.226,5,0.322,92.7
1983,8,4,-0.193,-0.241,6,0.309,90.2
1983,8,5,-0.17,-0.257,6,0.308,90.7
1983,8,6,-0.157,-0.275,6,0.316,93.7
1983,8,7,-0.156,-0.296,6,0.334,99.4
1983,8,8,-0.163,-0.322,6,0.361,107.5
1983,8,9,-0.176,-0.355,6,0.396,117.9
1983,8,10,-0.193,-0.393,6,0.437,130.3
1983,8,11,-0.209,-0.436,6,0.484,144.1
1983,8,12,-0.221,-0.484,6,0.532,158.8
1983,8,13,-0.227,-0.534,6,0.58,173.6
1983,8,14,-0.222,-0.585,6,0.626,187.6
1983,8,15,-0.205,-0.634,6,0.666,200.3
1983,8,16,-0.174,-0.677,6,0.699,210.9
1983,8,17,-0.128,-0.713,6,0.724,219.1
1983,8,18,-0.067,-0.737,6,0.74,224.6
1983,8,19,0.008,-0.749,7,0.749,227.4
1983,8,20,0.096,-0.745,7,0.751,227.7
1983,8,21,0.195,-0.724,7,0.75,226.1
1983,8,22,0.301,-0.685,7,0.748,223.5
1983,8,23,0.412,-0.626,7,0.75,220.8
1983,8,24,0.524,-0.549,7,0.759,219.5
1983,8,25,0.632,-0.454,8,0.778,220.6
1983,8,26,0.734,-0.343,8,0.81,225.4
1983,8,27,0.825,-0.217,8,0.853,234.2
1983,8,28,0.903,-0.079,8,0.906,247.1
1983,8,29,0.964,0.068,1,0.966,263.3
1983,8,30,1.006,0.22,1,1.03,282
1983,8,31,1.028,0.375,1,1.094,302.2
1983,9,1,1.028,0.528,1,1.156,322.7
1983,9,2,1.006,0.677,1,1.213,342.6
1983,9,3,0.963,0.817,1,1.263,361.1
1983,9,4,0.899,0.947,2,1.306,377.6
1983,9,5,0.816,1.062,2,1.339,391.7
1983,9,6,0.715,1.162,2,1.364,402.9
1983,9,7,0.599,1.243,2,1.38,411.1
1983,9,8,0.47,1.304,2,1.387,416.2
1983,9,9,0.332,1.345,2,1.385,418.2
1983,9,10,0.185,1.364,2,1.377,417.2
1983,9,11,0.035,1.361,2,1.362,413.4
1983,9,12,-0.118,1.337,3,1.342,407.2
1983,9,13,-0.27,1.291,3,1.319,398.8
1983,9,14,-0.419,1.224,3,1.294,388.8
1983,9,15,-0.563,1.137,3,1.269,377.8
1983,9,16,-0.699,1.032,3,1.246,366.6
1983,9,17,-0.825,0.908,3,1.227,355.8
1983,9,18,-0.939,0.769,4,1.214,346.4
1983,9,19,-1.039,0.616,4,1.208,339.3
1983,9,20,-1.124,0.45,4,1.211,335.3
1983,9,21,-1.191,0.274,4,1.222,334.9
1983,9,22,-1.238,0.091,4,1.241,338.3
1983,9,23,-1.264,-0.097,5,1.267,345.5
1983,9,24,-1.267,-0.287,5,1.299,356
1983,9,25,-1.247,-0.475,5,1.334,369
1983,9,26,-1.201,-0.658,5,1.37,383.5
1983,9,27,-1.131,-0.833,5,1.405,398.6
1983,9,28,-1.036,-0.995,5,1.436,413.4
1983,9,29,-0.918,-1.14,6,1.463,427
1983,9,30,-0.776,-1.266,6,1.485,438.6
1983,10,1,-0.615,-1.368,6,1.5,447.9
1983,10,2,-0.437,-1.444,6,1.509,454.3
1983,10,3,-0.245,-1.491,6,1.511,457.7
1983,10,4,-0.044,-1.508,6,1.509,458.1
1983,10,5,0.16,-1.494,7,1.502,455.6
1983,10,6,0.363,-1.447,7,1.492,450.5
1983,10,7,0.559,-1.371,7,1.48,443.1
1983,10,8,0.742,-1.265,7,1.466,434
1983,10,9,0.908,-1.132,7,1.451,423.5
1983,10,10,1.05,-0.978,8,1.435,412.3
1983,10,11,1.166,-0.804,8,1.416,400.6
1983,10,12,1.251,-0.617,8,1.395,388.8
1983,10,13,1.303,-0.422,8,1.369,377.3
1983,10,14,1.321,-0.224,8,1.34,366.2
1983,10,15,1.305,-0.029,8,1.306,355.7
1983,10,16,1.257,0.159,1,1.267,345.8
1983,10,17,1.178,0.334,1,1.225,336.6
1983,10,18,1.073,0.492,1,1.18,328.3
1983,10,19,0.946,0.63,1,1.136,320.9
1983,10,20,0.801,0.746,1,1.095,314.5
1983,10,21,0.645,0.838,2,1.058,309.3
1983,10,22,0.483,0.907,2,1.027,305.1
1983,10,23,0.321,0.952,2,1.005,302
1983,10,24,0.163,0.976,2,0.989,299.6
1983,10,25,0.015,0.981,2,0.981,297.8
1983,10,26,-0.12,0.969,3,0.976,296
1983,10,27,-0.238,0.944,3,0.974,294
1983,10,28,-0.339,0.91,3,0.971,291.3
1983,10,29,-0.421,0.869,3,0.966,287.8
1983,10,30,-0.483,0.826,3,0.957,283.1
1983,10,31,-0.528,0.781,3,0.943,277.4
1983,11,1,-0.557,0.738,3,0.925,270.6
1983,11,2,-0.573,0.697,3,0.902,263
1983,11,3,-0.577,0.66,3,0.877,254.7
1983,11,4,-0.573,0.626,3,0.848,245.9
1983,11,5,-0.564,0.593,3,0.819,236.8
1983,11,6,-0.552,0.562,3,0.788,227.4
1983,11,7,-0.539,0.529,4,0.755,217.7
1983,11,8,-0.527,0.493,4,0.722,207.4
1983,11,9,-0.516,0.452,4,0.686,196.4
1983,11,10,-0.506,0.403,4,0.647,184.4
1983,11,11,-0.498,0.345,4,0.606,171.4
1983,11,12,-0.489,0.277,4,0.562,157.6
1983,11,13,-0.479,0.197,4,0.518,143.7
1983,11,14,-0.466,0.107,4,0.478,130.9
1983,11,15,-0.446,0.006,4,0.446,121.6
1983,11,16,-0.42,-0.103,5,0.432,118.5
1983,11,17,-0.384,-0.22,5,0.442,124
1983,11,18,-0.337,-0.34,6,0.479,138.2
1983,11,19,-0.28,-0.461,6,0.54,159.5
1983,11,20,-0.21,-0.58,6,0.617,185.2
1983,11,21,-0.13,-0.693,6,0.705,213.3
1983,11,22,-0.041,-0.796,6,0.797,241.9
1983,11,23,0.056,-0.886,7,0.888,269.6
1983,11,24,0.159,-0.961,7,0.974,295.1
1983,11,25,0.264,-1.019,7,1.052,317.5
1983,11,26,0.367,-1.057,7,1.119,336.1
1983,11,27,0.467,-1.074,7,1.172,350.1
1983,11,28,0.559,-1.072,7,1.209,359.3
1983,11,29,0.64,-1.05,7,1.23,363.3
1983,11,30,0.707,-1.01,7,1.233,362
1983,12,1,0.759,-0.952,7,1.218,355.5
1983,12,2,0.794,-0.881,7,1.186,344
1983,12,3,0.81,-0.798,8,1.137,327.7
1983,12,4,0.808,-0.706,8,1.073,307.3
1983,12,5,0.788,-0.608,8,0.995,283.1
1983,12,6,0.751,-0.507,8,0.906,256.1
1983,12,7,0.699,-0.405,8,0.808,226.7
1983,12,8,0.634,-0.305,8,0.704,196
1983,12,9,0.558,-0.209,8,0.596,164.8
1983,12,10,0.475,-0.118,8,0.489,134.2
1983,12,11,0.386,-0.033,8,0.387,105.7
1983,12,12,0.295,0.044,1,0.298,81.4
1983,12,13,0.203,0.113,1,0.233,65.2
1983,12,14,0.114,0.175,2,0.209,61.5
1983,12,15,0.029,0.228,2,0.23,69.7
1983,12,16,-0.049,0.274,3,0.278,84.2
1983,12,17,-0.121,0.312,3,0.334,100.3
1983,12,18,-0.184,0.343,3,0.389,115.6
1983,12,19,-0.238,0.367,3,0.438,129.1
1983,12,20,-0.283,0.386,3,0.478,140.2
1983,12,21,-0.318,0.398,3,0.51,148.7
1983,12,22,-0.343,0.405,3,0.531,154.6
1983,12,23,-0.359,0.407,3,0.543,157.7
1983,12,24,-0.366,0.405,3,0.546,158.3
1983,12,25,-0.364,0.398,3,0.54,156.4
1983,12,26,-0.355,0.387,3,0.525,152.2
1983,12,27,-0.337,0.373,3,0.503,145.9
1983,12,28,-0.313,0.356,3,0.474,137.8
1983,12,29,-0.284,0.337,3,0.441,128.3
1983,12,30,-0.249,0.317,3,0.403,117.7
1983,12,31,-0.21,0.295,3,0.363,106.4
1984,1,1,-0.169,0.274,3,0.322,95.1
1984,1,2,-0.126,0.253,3,0.283,84.2
1984,1,3,-0.083,0.233,3,0.248,74.4
1984,1,4,-0.041,0.215,3,0.219,66.3
1984,1,5,-0.001,0.199,3,0.199,60.3
1984,1,6,0.037,0.184,2,0.187,56.7
1984,1,7,0.07,0.171,2,0.184,55.2
1984,1,8,0.098,0.159,2,0.187,55.2
1984,1,9,0.121,0.148,2,0.192,55.8
1984,1,10,0.139,0.138,1,0.196,56.5
1984,1,11,0.152,0.127,1,0.199,56.8
1984,1,12,0.161,0.116,1,0.198,56.3
1984,1,13,0.165,0.104,1,0.195,55
1984,1,14,0.167,0.09,1,0.19,53
1984,1,15,0.167,0.074,1,0.182,50.7
1984,1,16,0.165,0.057,1,0.175,48.2
1984,1,17,0.164,0.038,1,0.168,46.1
1984,1,18,0.163,0.018,1,0.164,44.9
1984,1,19,0.164,-0.001,8,0.164,44.7
1984,1,20,0.166,-0.02,8,0.167,45.7
1984,1,21,0.169,-0.036,8,0.173,47.5
1984,1,22,0.173,-0.05,8,0.18,49.6
1984,1,23,0.177,-0.059,8,0.186,51.4
1984,1,24,0.178,-0.064,8,0.189,52.3
1984,1,25,0.177,-0.063,8,0.187,51.7
1984,1,26,0.17,-0.055,8,0.179,49.2
1984,1,27,0.156,-0.043,8,0.161,44.3
1984,1,28,0.133,-0.025,8,0.135,37
1984,1,29,0.1,-0.002,8,0.1,27.2
1984,1,30,0.056,0.023,1,0.06,16.7
1984,1,31,0,0.049,2,0.049,14.8
1984,2,1,-0.067,0.074,3,0.1,28.9
1984,2,2,-0.145,0.096,4,0.174,49
1984,2,3,-0.231,0.113,4,0.257,71.6
1984,2,4,-0.323,0.122,4,0.346,95.6
1984,2,5,-0.419,0.123,4,0.437,120.1
1984,2,6,-0.514,0.113,4,0.526,144.1
1984,2,7,-0.604,0.093,4,0.611,167
1984,2,8,-0.686,0.061,4,0.689,187.8
1984,2,9,-0.755,0.02,4,0.755,205.7
1984,2,10,-0.807,-0.031,5,0.807,220
1984,2,11,-0.839,-0.089,5,0.844,230.2
1984,2,12,-0.85,-0.15,5,0.863,235.9
1984,2,13,-0.836,-0.213,5,0.863,236.8
1984,2,14,-0.799,-0.273,5,0.844,232.8
1984,2,15,-0.738,-0.328,5,0.807,224.2
1984,2,16,-0.655,-0.372,5,0.754,211.3
1984,2,17,-0.555,-0.404,5,0.686,194.7
1984,2,18,-0.44,-0.421,5,0.609,175.2
1984,2,19,-0.315,-0.421,6,0.526,153.9
1984,2,20,-0.187,-0.402,6,0.443,132.2
1984,2,21,-0.061,-0.364,6,0.369,111.8
1984,2,22,0.058,-0.309,7,0.314,95.1
1984,2,23,0.163,-0.238,7,0.288,84.8
1984,2,24,0.25,-0.154,8,0.294,82.7
1984,2,25,0.315,-0.061,8,0.321,87.9
1984,2,26,0.356,0.036,1,0.358,97.5
1984,2,27,0.37,0.134,1,0.393,108.6
1984,2,28,0.357,0.227,1,0.423,119.2
1984,2,29,0.32,0.309,1,0.445,128.1
1984,3,1,0.26,0.377,2,0.458,134.6
1984,3,2,0.181,0.427,2,0.464,138.7
1984,3,3,0.089,0.455,2,0.463,140.2
1984,3,4,-0.011,0.459,3,0.459,139.3
1984,3,5,-0.112,0.438,3,0.452,136.4
1984,3,6,-0.209,0.393,3,0.445,132.1
1984,3,7,-0.294,0.324,3,0.438,126.9
1984,3,8,-0.364,0.234,4,0.432,121.9
1984,3,9,-0.411,0.128,4,0.43,118.5
1984,3,10,-0.433,0.008,4,0.434,118.1
1984,3,11,-0.428,-0.118,5,0.444,122
1984,3,12,-0.393,-0.247,5,0.465,130.8
1984,3,13,-0.33,-0.372,6,0.498,144.4
1984,3,14,-0.239,-0.488,6,0.544,162
1984,3,15,-0.124,-0.59,6,0.603,182.3
1984,3,16,0.011,-0.673,7,0.673,204.3
1984,3,17,0.161,-0.733,7,0.751,227
1984,3,18,0.321,-0.769,7,0.833,249.3
1984,3,19,0.485,-0.777,7,0.916,270.5
1984,3,20,0.646,-0.759,7,0.996,289.8
1984,3,21,0.798,-0.714,8,1.07,306.8
1984,3,22,0.935,-0.644,8,1.135,321
1984,3,23,1.052,-0.552,8,1.188,331.9
1984,3,24,1.145,-0.441,8,1.227,339.4
1984,3,25,1.21,-0.316,8,1.25,343.3
1984,3,26,1.245,-0.182,8,1.258,343.6
1984,3,27,1.248,-0.042,8,1.249,340.4
1984,3,28,1.221,0.097,1,1.225,333.8
1984,3,29,1.162,0.232,1,1.185,324.4
1984,3,30,1.076,0.357,1,1.133,312.4
1984,3,31,0.963,0.469,1,1.071,298.5
1984,4,1,0.828,0.566,1,1.003,283.5
1984,4,2,0.675,0.643,1,0.932,268.2
1984,4,3,0.508,0.7,2,0.865,253.7
1984,4,4,0.332,0.736,2,0.808,241.1
1984,4,5,0.153,0.75,2,0.766,231.6
1984,4,6,-0.027,0.744,3,0.744,225.9
1984,4,7,-0.201,0.717,3,0.745,224.5
1984,4,8,-0.365,0.673,3,0.766,227.3
1984,4,9,-0.517,0.613,3,0.802,233.4
1984,4,10,-0.652,0.54,4,0.847,241.9
1984,4,11,-0.768,0.458,4,0.894,251.3
1984,4,12,-0.863,0.368,4,0.938,260.4
1984,4,13,-0.936,0.274,4,0.975,268.1
1984,4,14,-0.985,0.178,4,1.001,273.6
1984,4,15,-1.009,0.084,4,1.013,276.2
1984,4,16,-1.011,-0.006,5,1.011,275.3
1984,4,17,-0.989,-0.09,5,0.993,270.8
1984,4,18,-0.946,-0.166,5,0.96,262.5
1984,4,19,-0.882,-0.233,5,0.913,250.6
1984,4,20,-0.802,-0.289,5,0.852,235.4
1984,4,21,-0.705,-0.335,5,0.781,217.4
1984,4,22,-0.597,-0.368,5,0.701,197.3
1984,4,23,-0.478,-0.39,5,0.617,176.1
1984,4,24,-0.353,-0.401,6,0.534,155.1
1984,4,25,-0.224,-0.4,6,0.459,136
1984,4,26,-0.095,-0.389,6,0.4,120.9
1984,4,27,0.031,-0.368,7,0.37,112.2
1984,4,28,0.153,-0.339,7,0.372,111.2
1984,4,29,0.267,-0.303,7,0.404,117.4
1984,4,30,0.371,-0.261,8,0.454,128.6
1984,5,1,0.464,-0.215,8,0.512,142.3
1984,5,2,0.545,-0.165,8,0.569,156.6
1984,5,3,0.611,-0.114,8,0.622,170.1
1984,5,4,0.664,-0.063,8,0.667,181.9
1984,5,5,0.703,-0.013,8,0.703,191.5
1984,5,6,0.728,0.035,1,0.729,198.7
1984,5,7,0.742,0.079,1,0.746,203.5
1984,5,8,0.744,0.12,1,0.754,206
1984,5,9,0.737,0.156,1,0.753,206.3
1984,5,10,0.722,0.187,1,0.746,204.7
1984,5,11,0.7,0.213,1,0.732,201.4
1984,5,12,0.674,0.234,1,0.713,196.9
1984,5,13,0.644,0.252,1,0.691,191.2
1984,5,14,0.611,0.265,1,0.666,184.8
1984,5,15,0.576,0.276,1,0.639,177.9
1984,5,16,0.54,0.284,1,0.61,170.6
1984,5,17,0.503,0.291,1,0.581,163
1984,5,18,0.463,0.298,1,0.551,155.3
1984,5,19,0.421,0.305,1,0.52,147.5
1984,5,20,0.376,0.314,1,0.489,139.8
1984,5,21,0.325,0.323,1,0.459,132.3
1984,5,22,0.27,0.335,2,0.43,125.4
1984,5,23,0.207,0.348,2,0.405,119.8
1984,5,24,0.136,0.363,2,0.388,116.3
1984,5,25,0.057,0.379,2,0.383,116.1
1984,5,26,-0.031,0.395,3,0.396,120.2
1984,5,27,-0.128,0.41,3,0.43,129.3
1984,5,28,-0.232,0.424,3,0.483,143.4
1984,5,29,-0.344,0.434,3,0.554,161.7
1984,5,30,-0.461,0.439,4,0.637,183.2
1984,5,31,-0.58,0.439,4,0.728,206.8
1984,6,1,-0.701,0.431,4,0.823,231.5
1984,6,2,-0.818,0.414,4,0.917,256
1984,6,3,-0.93,0.388,4,1.008,279.4
1984,6,4,-1.033,0.35,4,1.091,300.8
1984,6,5,-1.123,0.301,4,1.163,319.4
1984,6,6,-1.198,0.24,4,1.222,334.4
1984,6,7,-1.255,0.166,4,1.266,345.5
1984,6,8,-1.29,0.08,4,1.292,352.3
1984,6,9,-1.302,-0.018,5,1.302,354.8
1984,6,10,-1.29,-0.126,5,1.296,353.4
1984,6,11,-1.251,-0.243,5,1.275,348.8
1984,6,12,-1.187,-0.368,5,1.243,342.2
1984,6,13,-1.097,-0.498,5,1.205,335
1984,6,14,-0.983,-0.631,5,1.168,329.2
1984,6,15,-0.845,-0.764,5,1.139,326.8
1984,6,16,-0.686,-0.895,6,1.128,329.8
1984,6,17,-0.51,-1.019,6,1.139,339.2
1984,6,18,-0.318,-1.134,6,1.178,355.1
1984,6,19,-0.115,-1.237,6,1.242,376.8
1984,6,20,0.096,-1.323,7,1.327,402.6
1984,6,21,0.31,-1.391,7,1.425,430.6
1984,6,22,0.523,-1.436,7,1.528,458.7
1984,6,23,0.73,-1.457,7,1.63,485
1984,6,24,0.928,-1.451,7,1.722,507.9
